gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
57,1000,0.6464761904761894,1.0,0.8592000000000009,0.22377142857142832,0.5174285714285726,0.0,0.09324368872759309,0.0,0.14783558434964136,0.08378678479403841,0.2871078869963522,0.0,0.4444444444444444,1.0,0.19999999999999996,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
58,1000,0.6627619047618997,1.0,0.877600000000001,0.23302857142857128,0.563142857142861,0.0,0.08744790624351405,0.0,0.1168684730797828,0.07210912365495604,0.27137728838843894,0.0,0.4444444444444444,1.0,0.4,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
59,1000,0.672968253968249,1.0,0.8658000000000012,0.2329142857142855,0.5855714285714348,0.0,0.08581621071021532,0.0,0.11184972060760777,0.07188934807985757,0.2724491714437907,0.0,0.4444444444444444,1.0,0.4,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
60,1000,0.6833492063492027,1.0,0.8530000000000013,0.23017142857142667,0.6078571428571486,0.0,0.08093121260736941,0.0,0.10445573225055689,0.07095191818321481,0.26809893848414756,0.0,0.4444444444444444,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
61,1000,0.6975714285714221,1.0,0.8405999999999971,0.23282857142856958,0.632142857142859,0.0,0.0725453976422545,0.0,0.09290661978567524,0.07284761282209337,0.25771266233254725,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4857142857142857,1.0,-0.0
62,1000,0.7140952380952256,1.0,0.8219999999999893,0.23480000000000145,0.6648571428571443,0.0,0.056602061789664516,0.0,0.07372923436466704,0.07246378969062121,0.2481887037176751,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
63,1000,0.7146190476190352,1.0,0.8217999999999891,0.2309714285714304,0.6650000000000016,0.0,0.05630460788188354,0.0,0.07459731898667632,0.06818309084773927,0.25290052089583936,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.34285714285714286,1.0,-0.0
64,1000,0.7157777777777647,1.0,0.8211999999999886,0.22982857142857327,0.6660000000000008,0.0,0.054652902789520355,0.0,0.07713987295815385,0.0690936306465241,0.2542598702757715,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.34285714285714286,1.0,-0.0
65,1000,0.7174126984126855,1.0,0.8209999999999892,0.22960000000000197,0.6680000000000015,0.0,0.05246311737599319,0.0,0.07898734075787049,0.07007112421661012,0.2556713451575926,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
66,1000,0.7302857142857,1.0,0.8175999999999927,0.24040000000000228,0.7202857142857134,0.0,0.038061943122170344,0.0,0.07543367948072091,0.06493075746752164,0.238970410601098,0.0,0.47619047619047616,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
