gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
61,1000,0.821488372093036,1.0,1.0,0.010741935483871017,0.007285714285714288,0.0,0.030384448500086557,0.0,0.0,0.033556311098929835,0.08211477780944035,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
62,1000,0.82004651162792,1.0,1.0,0.009193548387096797,0.007000000000000001,0.0,0.028759798574775473,0.0,0.0,0.03283001025526941,0.08189079338250471,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
63,1000,0.8192093023255946,1.0,1.0,0.007677419354838706,0.007428571428571429,0.0,0.02668774631056051,0.0,0.0,0.032020999873245776,0.08296741430666822,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
64,1000,0.8186744186046646,1.0,1.0,0.006129032258064514,0.007428571428571429,0.0,0.024432897256798876,0.0,0.0,0.03120707249277293,0.08296741430666824,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
65,1000,0.8190000000000135,1.0,1.0,0.0049677419354838695,0.007428571428571429,0.0,0.022280853936424462,0.0,0.0,0.030539444138409935,0.08296741430666826,0.0,0.7906976744186046,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
66,1000,0.8193720930232695,1.0,1.0,0.0044516129032258055,0.007,0.0,0.020809873577006106,0.0,0.0,0.03031152852804579,0.0818907933825059,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
67,1000,0.8196744186046648,1.0,1.0,0.004548387096774191,0.007,0.0,0.021154918034770497,0.0,0.0,0.03045132244257275,0.08189079338250688,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
68,1000,0.8193255813953625,1.0,1.0,0.004032258064516128,0.005857142857142858,0.0,0.02037558375105643,0.0,0.0,0.02825804610398544,0.07550091227993143,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
69,1000,0.8196511627907113,1.0,1.0,0.003774193548387095,0.004857142857142858,0.0,0.020313590737033118,0.0,0.0,0.026033497192397646,0.06863746819934773,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
70,1000,0.8198837209302464,1.0,1.0,0.003806451612903224,0.004857142857142858,0.0,0.020459499757831873,0.0,0.0,0.02604878158095339,0.06863746819934773,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
71,1000,0.8201162790697815,1.0,1.0,0.003741935483870966,0.003857142857142857,0.0,0.020914399696299827,0.0,0.0,0.0241083230087337,0.060990296986739446,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
72,1000,0.8201162790697812,1.0,1.0,0.0038064516129032236,0.004571428571428571,0.0,0.020862616881063403,0.0,0.0,0.024779485321934323,0.06499230723708702,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
73,1000,0.8204651162790831,1.0,1.0,0.0039999999999999975,0.004571428571428571,0.0,0.021486157139443966,0.0,0.0,0.025248484155156913,0.06499230723708702,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
74,1000,0.8210697674418741,1.0,1.0,0.004483870967741933,0.004571428571428571,0.0,0.022861352274062705,0.0,0.0,0.026200201761064003,0.06499230723708702,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
75,1000,0.821930232558153,1.0,1.0,0.004935483870967739,0.004571428571428571,0.0,0.02404870441173842,0.0,0.0,0.026787618088034388,0.06499230723708702,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
76,1000,0.8225348837209435,1.0,1.0,0.005161290322580642,0.004571428571428571,0.0,0.024664750533403917,0.0,0.0,0.027265221431116878,0.06499230723708702,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
77,1000,0.8233488372093158,1.0,1.0,0.005451612903225802,0.003857142857142857,0.0,0.02563191628622467,0.0,0.0,0.027493997074454206,0.060990296986739446,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
78,1000,0.8239767441860599,1.0,1.0,0.00587096774193548,0.003857142857142857,0.0,0.02658943092035707,0.0,0.0,0.028211996621683937,0.060990296986739446,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
79,1000,0.8252558139535016,1.0,1.0,0.0065806451612903175,0.003857142857142857,0.0,0.02805969839249529,0.0,0.0,0.029074950688594402,0.060990296986739446,0.0,0.813953488372093,1.0,1.0,0.0,-0.0,-0.0,0.9534883720930233,1.0,1.0,0.45161290322580644,1.0,-0.0
