gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
50,1000,0.7618518518518542,1.0,1.0,0.0,0.6248571428571432,0.0,0.025966752099587608,0.0,0.0,0.0,0.23194492660886484,0.0,0.6666666666666666,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
51,1000,0.763469135802471,1.0,1.0,0.0,0.613999999999999,0.0,0.026443162007381785,0.0,0.0,0.0,0.23234369334400976,0.0,0.6666666666666666,1.0,1.0,-0.0,-0.0,-0.0,0.8271604938271605,1.0,1.0,-0.0,1.0,-0.0
52,1000,0.7656666666666704,1.0,1.0,0.0,0.6085714285714288,0.0,0.025644085340290383,0.0,0.0,0.0,0.23160487112004266,0.0,0.6666666666666666,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
53,1000,0.7683827160493885,1.0,1.0,0.0,0.6007142857142875,0.0,0.02312922353987897,0.0,0.0,0.0,0.21174565990781574,0.0,0.6790123456790124,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
54,1000,0.7704444444444474,1.0,1.0,0.0,0.600428571428571,0.0,0.022040284022643783,0.0,0.0,0.0,0.2064170041247497,0.0,0.7037037037037037,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
55,1000,0.7721728395061765,1.0,1.0,0.0,0.5992857142857146,0.0,0.021987387441972213,0.0,0.0,0.0,0.2090295848604655,0.0,0.7037037037037037,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
56,1000,0.7739876543209936,1.0,1.0,0.0,0.5942857142857149,0.0,0.02189314296499793,0.0,0.0,0.0,0.2111387975639122,0.0,0.7037037037037037,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
57,1000,0.7757901234567985,1.0,1.0,0.0,0.5894285714285713,0.0,0.02155047456131807,0.0,0.0,0.0,0.2155261241800678,0.0,0.7037037037037037,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
58,1000,0.7778518518518606,1.0,1.0,0.0,0.5858571428571421,0.0,0.021189889834170143,0.0,0.0,0.0,0.21687949254301314,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
59,1000,0.7797530864197633,1.0,1.0,0.0,0.5879999999999984,0.0,0.021954491457749952,0.0,0.0,0.0,0.2244514401370411,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
60,1000,0.7814567901234681,1.0,1.0,0.0,0.5854285714285702,0.0,0.022505722485217136,0.0,0.0,0.0,0.233447804768049,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
61,1000,0.7833580246913706,1.0,1.0,0.0,0.584428571428569,0.0,0.022936716714300406,0.0,0.0,0.0,0.24052319672593894,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
62,1000,0.7859382716049541,1.0,1.0,0.0,0.5848571428571402,0.0,0.02348951258851691,0.0,0.0,0.0,0.25310980113099496,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
63,1000,0.7881851851851952,1.0,1.0,0.0,0.5839999999999985,0.0,0.023425420869976496,0.0,0.0,0.0,0.26381254940675125,0.0,0.7160493827160493,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
64,1000,0.7909012345679007,1.0,1.0,0.0,0.5765714285714295,0.0,0.02366712390962036,0.0,0.0,0.0,0.27872537870580416,0.0,0.7283950617283951,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
65,1000,0.7929382716049386,1.0,1.0,0.0,0.5807142857142862,0.0,0.023547634354139865,0.0,0.0,0.0,0.2823651926863819,0.0,0.7407407407407407,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
